fiction1,classics3,cartoons5,legends6,philosophy7,religion8,psychology9,linguistics10,art12,music14,facsimile17,history19,conthist20,economy21,politics22,science23,compsci26,railroads27,maps30,travelguides31,health35,cooking36,learning37,GamesRiddles38,sports39,hobby40,nature41,encyclopaedia44,videos50,nonbooks99
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0
2,0,4,0,1,3,0,1,0,1,0,3,3,0,0,1,0,0,0,0,3,0,5,0,0,1,1,1,0,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1
0,0,0,0,1,2,0,0,0,1,0,3,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,0,6,0,2,1,0,0,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,4,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,1,0,0,2,3,1,0,0,0,0,2,1,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4,0,0,0,0,0,0,1,0,4,5,1,0,0,0,0,0,4,2,2,0,0,0,2,2,2,4,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,1,1,0,0,0,2,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,2,2,0,2,0,2,0,0,2,0,0,10,0,1,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
0,0,0,0,5,5,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,2,0,0,0,1,1,5,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,2,3,0,0,0,148,6,1,0,0,2,2,0,0,1
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
0,0,1,0,0,0,0,1,2,4,0,4,4,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1
4,1,10,1,1,9,0,1,3,5,0,2,2,0,0,0,1,0,0,2,9,1,5,0,0,0,0,1,1,1
1,0,0,0,0,0,0,0,5,3,0,3,3,0,0,1,2,0,1,6,2,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,1,0,1,0,0,0,0,0,0,3,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,1,0,0,3,0,1,0,0,0,0,1,9,12,1,7,0,0,6,1,2,0,1
1,0,0,0,0,1,0,0,0,4,0,1,0,1,0,0,1,0,0,6,12,1,0,0,0,0,0,1,2,1
0,0,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,1,1,0,3,14,0,0,0,1,0,6,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0
0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,7,0,0,2,23,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,10,0,1,0,0,0,0,1,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,2,0,0,1,4,0,0,0,4,0,1,3,0,0,1,0,0,0,1,14,2,4,0,0,2,0,2,0,1
1,1,0,1,5,4,2,1,0,4,0,2,0,0,0,1,0,0,0,0,20,0,0,0,0,0,2,2,0,0
2,1,0,0,2,0,0,0,2,3,0,5,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0
0,1,0,0,0,1,0,0,3,21,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,1,1,3,0,0,3,4,0,11,1,4,0,1,0,0,0,7,12,3,0,0,0,8,2,1,0,1
3,3,2,0,0,4,0,0,6,2,1,2,2,0,1,0,0,0,0,1,3,0,2,0,0,5,0,0,0,1
0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,1,0,0,0,1,17,0,2,20,0,0,1,0,0,0,0,3,2,0,0,0,3,1,0,1,3
0,0,0,0,0,1,0,0,0,6,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,10,0,1,1,0,0,2,0,0,0,0,4,0,1,0,0,0,0,1,1,0
0,0,0,0,0,2,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,2
2,0,3,0,1,1,0,0,0,2,0,3,57,0,0,1,0,1,0,1,6,3,0,0,0,2,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,5,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,21,0,1,0,0,4,0,0,4,2
1,0,2,0,0,0,0,0,1,2,0,1,3,1,0,0,0,0,0,0,7,0,0,0,0,1,0,1,0,1
0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1,1,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,5,0,5,0,0,0,1,0,0,0,0,30,1,1,0,0,1,0,0,0,1
1,0,1,0,1,1,0,1,0,0,0,0,0,4,0,0,1,0,0,0,4,0,3,0,0,0,0,2,0,0
0,0,0,0,0,3,0,0,2,19,1,11,13,0,0,0,0,3,2,5,20,1,5,0,0,1,0,2,0,6
1,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,1,2,0,0,2,0,1,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3,1,2,2,1,3,0,1,12,258,1,15,3,1,2,13,5,0,0,5,23,1,6,0,0,7,1,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,3,12,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,3,9,1,1,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,3
2,5,0,1,0,6,1,0,5,1,0,14,3,0,0,0,0,0,0,5,0,2,0,0,0,0,3,0,0,1
0,1,4,1,3,7,1,4,2,4,0,5,0,0,0,0,0,0,0,5,2,1,2,0,0,0,1,4,0,0
0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,0,2,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1
1,0,0,0,0,2,0,0,1,1,0,12,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,0,0,7,8,0,0,0,2,0,0,1,0,0,0,7,0,1,1,0,0,0,0,2,1
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,1,0,0,2,0,0,1,1,0,2,8,0,0,2,0,1,0,0,9,0,1,0,0,1,2,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20,12,17,3,2,5,0,0,30,43,3,50,16,2,0,2,0,1,2,30,1,11,0,0,0,8,3,3,0,15
0,1,0,0,0,0,0,0,0,1,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,0,2,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1
0,0,2,0,0,1,0,0,2,7,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,1
2,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
5,3,4,0,8,6,0,4,3,9,0,6,2,1,0,0,2,0,0,1,60,4,7,0,0,1,0,5,0,1
0,0,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,1,2,0,0,0,0,0,7,5,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,3,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,0,1,1,17,0,3,3,0,0,0,0,0,2,4,42,3,5,0,0,0,0,1,1,0
0,0,0,0,0,1,0,0,1,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1
1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,18,3,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4,1,0,3,2,3,0,0,2,55,0,4,4,1,0,12,0,3,0,3,8,0,3,0,0,0,2,1,4,0
7,4,3,0,0,2,1,0,11,22,0,12,2,1,0,0,0,1,1,27,1,18,2,0,0,7,3,0,5,55
0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,1
11,1,0,0,3,1,2,1,2,23,0,0,4,0,0,0,0,0,0,3,3,0,9,0,0,0,0,3,0,1
1,0,0,0,0,3,0,2,0,0,0,1,3,0,0,1,0,0,0,5,0,0,1,0,0,0,0,4,0,1
0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,13,1,0,0,0,0,0,0,0
1,0,1,0,0,2,0,0,0,8,0,1,2,0,0,0,1,0,0,5,6,0,1,0,0,3,1,0,2,0
0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,2,1,7,0,0,0,2,0,1,1,1
1,1,0,0,0,1,0,0,3,2,0,3,0,1,0,2,0,0,0,12,2,1,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,2,2,13,1,27,33,2,0,1,2,0,0,2,25,0,0,0,0,3,0,2,3,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,4,0,3,0,0,2,0,0,0,1
0,1,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,2,3,8,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1
1,0,1,0,0,3,0,0,5,1,0,4,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
1,0,3,0,0,0,0,2,0,24,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,1,4,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0
0,0,1,0,0,3,0,0,0,7,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,1
1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,4,0,3,0,0,0,15,17,0,0,16,0,0,0,0,5,0,5,0,0,2,1,6,2,0
1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,2,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,3,0,3,0,1,0,3,4,0,0,1,0,0,1,4,2,0,0,0,0,0,0,2,0,1
1,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,3,0,0,0,1,1,0,0,3
1,1,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,1,0,0,3,1,1,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,5,0,0,1,0,0,2,0,1,0,1,0,0,0,0,7,2,0,0,0,3,5,0,0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
0,1,0,0,0,7,0,0,0,31,0,5,6,2,0,3,0,0,0,3,7,0,2,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,4,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,2,3,0,0,2,0,0,0,0,3,0,0,0,0,3,1,1,0,0
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,3,1,1,7,0,0,4,50,0,32,21,0,1,0,0,1,0,20,4,5,0,0,0,2,1,0,4,0
0,2,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,8,0,0,1,0,0,4,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1
0,0,2,0,1,2,0,0,0,0,0,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,1,0,0,6,0,0,1,12,0,4,4,0,0,0,0,0,1,0,5,1,2,0,0,1,0,1,6,1
0,0,0,0,0,6,0,0,0,0,0,5,5,1,1,1,1,0,0,0,4,0,2,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,5,2,5,0,0,0,17,0,6,2,0,0,2,0,0,0,1,1,3,3,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3
0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,16,1
0,0,0,0,2,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1
1,5,0,0,0,4,0,0,2,1,1,14,0,0,0,1,0,0,0,1,2,3,0,0,0,1,1,1,0,0
0,1,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,6,0,0,1,1,0,29,14,0,0,1,0,1,0,6,0,1,0,0,0,0,1,0,2,0
2,0,0,0,0,1,0,0,0,3,3,8,1,1,0,0,0,0,0,10,11,0,0,0,0,0,0,2,0,1
0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,1,7,0,1,0,0,0,0,2,0,0,0,4,2,1,0,0,2,0,3,0,1
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2
4,1,0,0,0,1,0,0,6,3,0,1,4,0,0,0,1,0,0,1,1,2,6,0,0,1,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1,1,0,0,0,1,1,0,0,9,0,7,1,3,0,1,0,0,0,2,37,0,2,0,0,1,2,0,0,1
